learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
80160.0,311.2687953,0.0,80160.0,87.60479041916169,87.60479041916169,-5710.526315789412,81.90493534875252,80160.0,0.0,10.0,78477.7,1566.2945873763479,0.0,0.0,70.60000000000001,2.5438378704451883,35.800000000000004,1.2719189352225941,35.800000000000004,1.2719189352225941,17.9,0.8089774066341066,0.0,0.0,0.0,0.0,1.0,0.0
80280.0,312.1112007,0.0,80280.0,87.61958146487294,87.61958146487294,-5712.2807017543255,81.93894239505724,80280.0,0.0,10.0,78547.3,1562.2902493881643,0.0,0.0,70.60000000000001,2.5438378704451883,35.800000000000004,1.2719189352225941,35.800000000000004,1.2719189352225941,17.9,0.8089774066341066,0.0,0.0,0.0,0.0,1.0,0.0
80400.0,312.9848063,0.0,80400.0,87.61691542288558,87.61691542288558,-5722.222222222262,81.947416137806,80400.0,0.0,10.0,78669.1,1558.3458855109436,0.0,0.0,70.8,2.606828639468954,35.9,1.303414319734477,35.9,1.303414319734477,17.9,0.8089774066341066,0.0,0.0,0.0,0.0,1.0,0.0
80520.0,313.9052122,0.0,80520.0,87.61674118231495,87.61674118231495,-5697.093023255897,81.92906464650126,80520.0,0.0,10.0,78903.5,1575.1594504825362,0.0,0.0,71.60000000000001,2.684109618559652,36.300000000000004,1.342054809279826,36.300000000000004,1.342054809279826,18.000000000000004,0.8164965809277263,0.0,0.0,0.0,0.0,1.0,0.0
80640.0,314.7944179,0.0,80640.0,87.61532738095238,87.61532738095238,-5706.39534883708,81.9000670569259,80640.0,0.0,10.0,79137.0,1592.2870902503037,0.0,0.0,72.2,2.751968992073373,36.6,1.3759844960366865,36.6,1.3759844960366865,18.000000000000004,0.8164965809277263,0.0,0.0,0.0,0.0,1.0,0.0
80760.0,315.6992237,0.0,80760.0,87.62506191183755,87.62506191183755,-5710.465116279091,81.88738061148668,80760.0,0.0,10.0,79280.0,1596.67263046903,0.0,0.0,72.4,2.66749986983234,36.7,1.33374993491617,36.7,1.33374993491617,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
80880.0,316.526029,0.0,80880.0,87.63971315529179,87.63971315529179,-5678.612716762942,81.9045722767259,80880.0,0.0,10.0,79336.8,1595.7541428567379,0.0,0.0,72.4,2.66749986983234,36.7,1.33374993491617,36.7,1.33374993491617,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81000.0,317.3684344,0.0,81000.0,87.65802469135802,87.65802469135802,-5678.612716762996,81.9437922190514,81000.0,0.0,10.0,79389.2,1592.8209273696357,0.0,0.0,72.4,2.66749986983234,36.7,1.33374993491617,36.7,1.33374993491617,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81120.0,318.2264399,0.0,81120.0,87.67011834319527,87.67011834319527,-5681.502890173383,81.97383123670836,81120.0,0.0,10.0,79439.8,1590.2978602904693,0.0,0.0,72.4,2.66749986983234,36.7,1.33374993491617,36.7,1.33374993491617,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81240.0,319.0688453,0.0,81240.0,87.68463810930575,87.68463810930575,-5683.236994219647,82.00733733769736,81240.0,0.0,10.0,79484.29999999999,1588.2615237352372,0.0,0.0,72.4,2.66749986983234,36.7,1.33374993491617,36.7,1.33374993491617,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81360.0,319.9424509,0.0,81360.0,87.68436578171091,87.68436578171091,-5691.907514450927,82.01916520116282,81360.0,0.0,10.0,79564.79999999999,1590.6922657901007,0.0,0.0,72.6,2.712931993250107,36.8,1.3564659966250534,36.8,1.3564659966250534,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81480.0,320.8160565,0.0,81480.0,87.66691212567501,87.66691212567501,-5708.670520231234,82.00587329441679,81480.0,0.0,10.0,79689.10000000002,1592.7176666175178,0.0,0.0,72.8,2.8039654459750785,36.9,1.401982722987539,36.9,1.401982722987539,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81600.0,321.7208623,0.0,81600.0,87.67279411764706,87.67279411764706,-5681.034482758762,81.99924840285607,81600.0,0.0,10.0,79874.5,1595.0672939478834,0.0,0.0,73.2,2.835489375751565,37.1,1.4177446878757824,37.1,1.4177446878757824,18.099999999999998,0.8089774066341062,0.0,0.0,0.0,0.0,1.0,0.0
81720.0,322.6568683,0.0,81720.0,87.68355359765052,87.68355359765052,-5651.4285714286525,81.98915591503678,81720.0,0.0,10.0,79976.9,1594.6531454973037,0.0,0.0,73.4,2.696499788820892,37.2,1.348249894410446,37.2,1.348249894410446,18.2,0.8137703743822468,0.0,0.0,0.0,0.0,1.0,0.0
81840.0,323.5304739,0.0,81840.0,87.69794721407624,87.69794721407624,-5653.142857142714,82.02239165758976,81840.0,0.0,10.0,80032.1,1591.6531409547472,0.0,0.0,73.4,2.696499788820892,37.2,1.348249894410446,37.2,1.348249894410446,18.2,0.8137703743822468,0.0,0.0,0.0,0.0,1.0,0.0
81960.0,324.4040795,0.0,81960.0,87.71473889702294,87.71473889702294,-5653.7142857143135,82.05904887479288,81960.0,0.0,10.0,80083.9,1589.8469699243944,0.0,0.0,73.4,2.696499788820892,37.2,1.348249894410446,37.2,1.348249894410446,18.2,0.8137703743822468,0.0,0.0,0.0,0.0,1.0,0.0
82080.0,325.2776851,0.0,82080.0,87.72173489278752,87.72173489278752,-5658.857142857277,82.08132567608413,82080.0,0.0,10.0,80231.6,1593.6883927961992,0.0,0.0,73.4,2.696499788820892,37.2,1.348249894410446,37.2,1.348249894410446,18.2,0.8137703743822468,0.0,0.0,0.0,0.0,1.0,0.0
82200.0,326.198091,0.0,82200.0,87.70194647201947,87.70194647201947,-5676.571428571473,82.06447492149104,82200.0,0.0,10.0,80358.7,1596.6212731891055,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82320.0,327.0872967,0.0,82320.0,87.69922254616132,87.69922254616132,-5653.409090909134,82.06581417590593,82320.0,0.0,10.0,80495.90000000001,1601.328347549829,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82440.0,327.9921025,0.0,82440.0,87.7171276079573,87.7171276079573,-5620.903954802353,82.08548581133678,82440.0,0.0,10.0,80589.0,1603.1389487155786,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82560.0,328.850108,0.0,82560.0,87.7313468992248,87.7313468992248,-5622.598870056554,82.11814137419675,82560.0,0.0,10.0,80636.4,1600.7959561834648,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82680.0,329.7393137,0.0,82680.0,87.74552491533623,87.74552491533623,-5624.293785310855,82.15065886829682,82680.0,0.0,10.0,80698.0,1596.5836095307443,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82800.0,330.6129193,0.0,82800.0,87.7463768115942,87.7463768115942,-5632.2033898305945,82.16370156810352,82800.0,0.0,10.0,80782.1,1599.2576156176688,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
82920.0,331.5177251,0.0,82920.0,87.73275446213218,87.73275446213218,-5646.892655367144,82.15563820082802,82920.0,0.0,10.0,80980.2,1609.0914261712348,0.0,0.0,74.00000000000001,2.8790430508918896,37.50000000000001,1.4395215254459448,37.50000000000001,1.4395215254459448,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83040.0,332.438131,0.0,83040.0,87.73362235067438,87.73362235067438,-5622.471910112356,82.147676884519,83040.0,0.0,10.0,81174.79999999999,1620.1158723992553,0.0,0.0,74.60000000000001,3.037542866638537,37.800000000000004,1.5187714333192686,37.800000000000004,1.5187714333192686,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83160.0,333.374137,0.0,83160.0,87.73929773929774,87.73929773929774,-5628.089887640534,82.13015055120319,83160.0,0.0,10.0,81376.09999999999,1626.719209875441,0.0,0.0,74.8,3.07607253201582,37.9,1.53803626600791,37.9,1.53803626600791,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83280.0,334.310143,0.0,83280.0,87.7413544668588,87.7413544668588,-5635.3932584268905,82.10736631789264,83280.0,0.0,10.0,81578.0,1638.2837361092247,0.0,0.0,74.8,3.07607253201582,37.9,1.53803626600791,37.9,1.53803626600791,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83400.0,335.2149488,0.0,83400.0,87.74820143884892,87.74820143884892,-5640.449438202321,82.0915926179084,83400.0,0.0,10.0,81730.09999999999,1641.725084916608,0.0,0.0,75.0,2.996294007232564,38.0,1.498147003616282,38.0,1.498147003616282,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83520.0,336.1353547,0.0,83520.0,87.75742337164752,87.75742337164752,-5612.290502793442,82.08968295673499,83520.0,0.0,10.0,81867.29999999999,1650.7122977672393,0.0,0.0,75.0,2.996294007232564,38.0,1.498147003616282,38.0,1.498147003616282,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83640.0,336.9933602,0.0,83640.0,87.7690100430416,87.7690100430416,-5615.083798882543,82.1185107498689,83640.0,0.0,10.0,81922.4,1648.5570067317801,0.0,0.0,75.0,2.996294007232564,38.0,1.498147003616282,38.0,1.498147003616282,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83760.0,337.9137661,0.0,83760.0,87.76981852913084,87.76981852913084,-5622.905027933015,82.1315192743764,83760.0,0.0,10.0,82020.6,1652.3573207861407,0.0,0.0,75.0,2.996294007232564,38.0,1.498147003616282,38.0,1.498147003616282,18.299999999999997,0.7895146188218005,0.0,0.0,0.0,0.0,1.0,0.0
83880.0,338.8185719,0.0,83880.0,87.76824034334764,87.76824034334764,-5631.843575418849,82.14099216710181,83880.0,0.0,10.0,82184.2,1658.230702351823,0.0,0.0,75.19999999999999,3.04703863520705,38.099999999999994,1.523519317603525,38.099999999999994,1.523519317603525,18.400000000000002,0.7630348761506398,0.0,0.0,0.0,0.0,1.0,0.0
84000.0,339.7545779,0.0,84000.0,87.77261904761905,87.77261904761905,-5606.1111111111895,82.13490572601407,84000.0,0.0,10.0,82347.0,1665.70411538184,0.0,0.0,75.19999999999999,3.04703863520705,38.099999999999994,1.523519317603525,38.099999999999994,1.523519317603525,18.400000000000002,0.7630348761506398,0.0,0.0,0.0,0.0,1.0,0.0
84120.0,340.6749838,0.0,84120.0,87.782929148835,87.782929148835,-5577.9005524863005,82.13223916407325,84120.0,0.0,10.0,82443.90000000001,1666.7701797855098,0.0,0.0,75.60000000000001,2.9672284112357183,38.300000000000004,1.4836142056178592,38.300000000000004,1.4836142056178592,18.499999999999996,0.7781745019952497,0.0,0.0,0.0,0.0,1.0,0.0
84240.0,341.5641895,0.0,84240.0,87.79677113010447,87.79677113010447,-5579.558011049808,82.16423477974219,84240.0,0.0,10.0,82500.3,1665.701467517179,0.0,0.0,75.60000000000001,2.9672284112357183,38.300000000000004,1.4836142056178592,38.300000000000004,1.4836142056178592,18.499999999999996,0.7781745019952497,0.0,0.0,0.0,0.0,1.0,0.0
84360.0,342.422195,0.0,84360.0,87.81294452347083,87.81294452347083,-5580.110497237636,82.19956022646605,84360.0,0.0,10.0,82542.19999999998,1662.0429049148468,0.0,0.0,75.60000000000001,2.9672284112357183,38.300000000000004,1.4836142056178592,38.300000000000004,1.4836142056178592,18.499999999999996,0.7781745019952497,0.0,0.0,0.0,0.0,1.0,0.0
84480.0,343.358201,0.0,84480.0,87.81486742424242,87.81486742424242,-5587.292817679425,82.21400556352265,84480.0,0.0,10.0,82685.90000000001,1663.7010244899432,0.0,0.0,76.0,2.970222587992728,38.5,1.485111293996364,38.5,1.485111293996364,18.499999999999996,0.7781745019952497,0.0,0.0,0.0,0.0,1.0,0.0
84600.0,344.3098071,0.0,84600.0,87.80732860520094,87.80732860520094,-5598.895027624208,82.21459730675721,84600.0,0.0,10.0,82875.2,1669.0991102987268,0.0,0.0,76.0,2.970222587992728,38.5,1.485111293996364,38.5,1.485111293996364,18.499999999999996,0.7781745019952497,0.0,0.0,0.0,0.0,1.0,0.0
84720.0,345.2614132,0.0,84720.0,87.80099150141642,87.80099150141642,-5578.571428571421,82.19975542963435,84720.0,0.0,10.0,83046.3,1671.6661020271554,0.0,0.0,76.60000000000001,3.1098410105841596,38.800000000000004,1.5549205052920798,38.800000000000004,1.5549205052920798,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
84840.0,346.2130193,0.0,84840.0,87.8088165959453,87.8088165959453,-5582.967032967128,82.18597681748506,84840.0,0.0,10.0,83205.7,1678.6212864530617,0.0,0.0,76.60000000000001,3.1098410105841596,38.800000000000004,1.5549205052920798,38.800000000000004,1.5549205052920798,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
84960.0,347.1802255,0.0,84960.0,87.81308851224105,87.81308851224105,-5589.010989011099,82.16703122577978,84960.0,0.0,10.0,83351.0,1677.7935709337626,0.0,0.0,77.0,3.1411250638372654,39.0,1.5705625319186327,39.0,1.5705625319186327,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85080.0,348.0850313,0.0,85080.0,87.82557592853784,87.82557592853784,-5560.10928961751,82.1889777319233,85080.0,0.0,10.0,83421.5,1677.8434521730567,0.0,0.0,77.2,3.175601430350547,39.1,1.5878007151752735,39.1,1.5878007151752735,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85200.0,349.0054372,0.0,85200.0,87.84154929577464,87.84154929577464,-5560.655737704912,82.22393822393822,85200.0,0.0,10.0,83466.5,1676.0281305647716,0.0,0.0,77.2,3.175601430350547,39.1,1.5878007151752735,39.1,1.5878007151752735,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85320.0,349.9258431,0.0,85320.0,87.84927332395687,87.84927332395687,-5565.027322404407,82.24676770271428,85320.0,0.0,10.0,83557.3,1678.3339758356926,0.0,0.0,77.2,3.175601430350547,39.1,1.5878007151752735,39.1,1.5878007151752735,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85440.0,350.846249,0.0,85440.0,87.83239700374533,87.83239700374533,-5580.874316939918,82.23361531231308,85440.0,0.0,10.0,83702.0,1681.8483416897154,0.0,0.0,77.2,3.175601430350547,39.1,1.5878007151752735,39.1,1.5878007151752735,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85560.0,351.782255,0.0,85560.0,87.82024310425433,87.82024310425433,-5594.535519125644,82.22733862027798,85560.0,0.0,10.0,83910.3,1700.9604218401635,0.0,0.0,77.2,3.175601430350547,39.1,1.5878007151752735,39.1,1.5878007151752735,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85680.0,352.718261,0.0,85680.0,87.83380018674136,87.83380018674136,-5565.217391304368,82.22434432659186,85680.0,0.0,10.0,84012.0,1696.1955862065747,0.0,0.0,77.39999999999999,3.1664912232101106,39.199999999999996,1.5832456116050553,39.199999999999996,1.5832456116050553,18.7,0.7753135566408671,0.0,0.0,0.0,0.0,1.0,0.0
85800.0,353.7010673,0.0,85800.0,87.82750582750583,87.82750582750583,-5576.086956521862,82.19023907779408,85800.0,0.0,10.0,84219.2,1705.9729175914706,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
85920.0,354.6682735,0.0,85920.0,87.82704841713222,87.82704841713222,-5584.239130434753,82.16466014119574,85920.0,0.0,10.0,84331.6,1709.7119848416298,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86040.0,355.5730793,0.0,86040.0,87.83937703393771,87.83937703393771,-5555.6756756758,82.19397219244057,86040.0,0.0,10.0,84398.5,1708.4390162432546,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86160.0,356.5090853,0.0,86160.0,87.85515320334262,87.85515320334262,-5556.216216216351,82.22856269424771,86160.0,0.0,10.0,84464.3,1706.7622046826948,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86280.0,357.4294912,0.0,86280.0,87.86509040333796,87.86509040333796,-5559.459459459523,82.25453805867696,86280.0,0.0,10.0,84515.6,1702.7072117333873,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86400.0,358.3654972,0.0,86400.0,87.85069444444444,87.85069444444444,-5574.054054053952,82.24488760338966,86400.0,0.0,10.0,84689.5,1703.6498939368719,0.0,0.0,77.80000000000001,3.1439536326804265,39.400000000000006,1.5719768163402132,39.400000000000006,1.5719768163402132,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86520.0,359.3171033,0.0,86520.0,87.84327323162275,87.84327323162275,-5554.8387096775405,82.23760871400826,86520.0,0.0,10.0,84937.4,1721.8295321482246,0.0,0.0,78.0,3.186778240724566,39.5,1.593389120362283,39.5,1.593389120362283,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86640.0,360.2999096,0.0,86640.0,87.84972299168975,87.84972299168975,-5559.677419354937,82.22240986236596,86640.0,0.0,10.0,85054.7,1723.4272447010273,0.0,0.0,78.2,3.186080838759605,39.6,1.5930404193798025,39.6,1.5930404193798025,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86760.0,361.2203155,0.0,86760.0,87.86076532964499,87.86076532964499,-5562.36559139787,82.213966055898,86760.0,0.0,10.0,85132.5,1722.027959832373,0.0,0.0,78.2,3.186080838759605,39.6,1.5930404193798025,39.6,1.5930404193798025,18.900000000000002,0.7951240294584377,0.0,0.0,0.0,0.0,1.0,0.0
86880.0,362.2187219,0.0,86880.0,87.87292817679558,87.87292817679558,-5564.516129032194,82.20721101072364,86880.0,0.0,10.0,85225.1,1720.4544777470865,0.0,0.0,78.4,3.1559467676119,39.7,1.57797338380595,39.7,1.57797338380595,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87000.0,363.1547279,0.0,87000.0,87.88390804597701,87.88390804597701,-5536.898395722014,82.22967733234431,87000.0,0.0,10.0,85278.8,1718.7418447483285,0.0,0.0,78.4,3.1559467676119,39.7,1.57797338380595,39.7,1.57797338380595,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87120.0,364.0751338,0.0,87120.0,87.8971533516988,87.8971533516988,-5538.502673796863,82.26050674652579,87120.0,0.0,10.0,85337.4,1720.6539209136613,0.0,0.0,78.4,3.1559467676119,39.7,1.57797338380595,39.7,1.57797338380595,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87240.0,365.0111398,0.0,87240.0,87.91150848234754,87.91150848234754,-5539.572192513263,82.2928909634306,87240.0,0.0,10.0,85381.7,1718.1756930600027,0.0,0.0,78.4,3.1559467676119,39.7,1.57797338380595,39.7,1.57797338380595,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87360.0,365.9315457,0.0,87360.0,87.90636446886447,87.90636446886447,-5549.732620320728,82.29665873521232,87360.0,0.0,10.0,85500.4,1718.1121370724186,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87480.0,366.8987519,0.0,87480.0,87.89780521262003,87.89780521262003,-5561.4973262032,82.29539449479915,87480.0,0.0,10.0,85711.2,1724.555677397643,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87600.0,367.8659581,0.0,87600.0,87.90981735159818,87.90981735159818,-5533.510638297842,82.29936156700204,87600.0,0.0,10.0,85798.7,1722.113011196806,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87720.0,368.8175642,0.0,87720.0,87.91951664386684,87.91951664386684,-5536.702127659521,82.28933382357856,87720.0,0.0,10.0,85942.90000000001,1726.8893321679743,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87840.0,369.7535702,0.0,87840.0,87.91211293260474,87.91211293260474,-5517.989417989343,82.27023777718408,87840.0,0.0,10.0,86037.20000000001,1727.1337450624167,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
87960.0,370.6739761,0.0,87960.0,87.92405638926785,87.92405638926785,-5520.105820105772,82.29902679642714,87960.0,0.0,10.0,86083.0,1724.2192242674162,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88080.0,371.594382,0.0,88080.0,87.93823796548592,87.93823796548592,-5521.164021163957,82.33102714209686,88080.0,0.0,10.0,86139.59999999999,1722.8929430853605,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88200.0,372.4835877,0.0,88200.0,87.94897959183675,87.94897959183675,-5523.809523809599,82.35792059487453,88200.0,0.0,10.0,86193.7,1721.5082795812123,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88320.0,373.4507939,0.0,88320.0,87.95063405797102,87.95063405797102,-5530.68783068786,82.3714550755367,88320.0,0.0,10.0,86373.70000000001,1722.2605174595376,0.0,0.0,78.6,3.263263533472111,39.8,1.6316317667360556,39.8,1.6316317667360556,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88440.0,374.4336002,0.0,88440.0,87.93532338308458,87.93532338308458,-5545.502645502738,82.3601375479434,88440.0,0.0,10.0,86583.7,1730.0957587499154,0.0,0.0,79.19999999999999,3.3921477955222805,40.099999999999994,1.6960738977611403,40.099999999999994,1.6960738977611403,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88560.0,375.3696062,0.0,88560.0,87.93247515808491,87.93247515808491,-5524.736842105368,82.3667233157886,88560.0,0.0,10.0,86734.0,1728.0974895338904,0.0,0.0,79.4,3.370459909270543,40.2,1.6852299546352716,40.2,1.6852299546352716,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88680.0,376.3524125,0.0,88680.0,87.93076229138475,87.93076229138475,-5533.157894736755,82.34032372498227,88680.0,0.0,10.0,86942.2,1744.6870512119551,0.0,0.0,79.4,3.370459909270543,40.2,1.6852299546352716,40.2,1.6852299546352716,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88800.0,377.3196187,0.0,88800.0,87.94256756756756,87.94256756756756,-5505.75916230376,82.34857726928023,88800.0,0.0,10.0,87060.1,1747.1405492658255,0.0,0.0,79.4,3.370459909270543,40.2,1.6852299546352716,40.2,1.6852299546352716,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
88920.0,378.2244245,0.0,88920.0,87.95659019343229,87.95659019343229,-5506.806282722383,82.38013754977129,88920.0,0.0,10.0,87107.29999999999,1745.2373162409754,0.0,0.0,79.4,3.370459909270543,40.2,1.6852299546352716,40.2,1.6852299546352716,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89040.0,379.1760306,0.0,89040.0,87.96832884097036,87.96832884097036,-5508.900523560265,82.4082892705836,89040.0,0.0,10.0,87162.8,1742.6156763771965,0.0,0.0,79.4,3.370459909270543,40.2,1.6852299546352716,40.2,1.6852299546352716,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89160.0,380.1276367,0.0,89160.0,87.96994167788246,87.96994167788246,-5515.706806282607,82.42158051722443,89160.0,0.0,10.0,87310.8,1750.5449868858302,0.0,0.0,79.6,3.3072311346166563,40.3,1.6536155673083281,40.3,1.6536155673083281,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89280.0,381.1260431,0.0,89280.0,87.96146953405017,87.96146953405017,-5527.225130890014,82.42009879289476,89280.0,0.0,10.0,87478.0,1756.9947890898507,0.0,0.0,80.0,3.402613374713291,40.5,1.7013066873566456,40.5,1.7013066873566456,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89400.0,382.1400496,0.0,89400.0,87.95973154362416,87.95973154362416,-5506.249999999925,82.39450441609422,89400.0,0.0,10.0,87661.70000000001,1769.6512026071368,0.0,0.0,80.2,3.349295116554792,40.6,1.674647558277396,40.6,1.674647558277396,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89520.0,383.1072558,0.0,89520.0,87.97587131367293,87.97587131367293,-5477.2020725387565,82.40313879352624,89520.0,0.0,10.0,87733.2,1769.9972994329682,0.0,0.0,80.2,3.349295116554792,40.6,1.674647558277396,40.6,1.674647558277396,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89640.0,384.0432618,0.0,89640.0,87.98862115127176,87.98862115127176,-5478.756476683909,82.43269701419482,89640.0,0.0,10.0,87789.3,1769.2018040159612,0.0,0.0,80.2,3.349295116554792,40.6,1.674647558277396,40.6,1.674647558277396,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
89760.0,384.9948679,0.0,89760.0,88.00356506238859,88.00356506238859,-5479.274611398854,82.46539651522554,89760.0,0.0,10.0,87837.7,1766.6110057269418,0.0,0.0,80.2,3.349295116554792,40.6,1.674647558277396,40.6,1.674647558277396,19.0,0.8027729719194863,0.0,0.0,0.0,0.0,1.0,0.0
